lat, lon
-12.25,-47.5
-12.25,-47.25
-12.25,-47.0
-12.25,-46.75
-12.25,-46.5
-12.25,-46.25
-12.25,-46.0
-12.25,-45.75
-12.25,-45.5
-12.25,-45.25
-12.25,-45.0
-12.25,-44.75
-12.25,-44.5
-12.25,-44.25
-12.25,-44.0
-12.25,-43.75
-12.25,-43.5
-12.25,-43.25
-12.25,-43.0
-12.25,-42.75
-12.25,-42.5
-12.25,-42.25
-12.25,-42.0
-12.25,-41.75
-12.25,-41.5
-12.25,-41.25
-12.25,-41.0
-12.25,-40.75
-12.25,-40.5
-12.25,-40.25
-12.25,-40.0
-12.25,-39.75
-12.25,-39.5
-12.25,-39.25
-12.25,-39.0
-12.25,-38.75
-12.25,-38.5
-12.25,-38.25
-12.25,-38.0
-12.25,-37.75
-12.25,-37.5
-12.25,-37.25
-12.25,-37.0
-12.25,-36.75
-12.25,-36.5
-12.25,-36.25
-12.25,-36.0
-12.25,-35.75
-12.25,-35.5
-12.25,-35.25
-12.25,-35.0
-12.25,-34.75
-12.25,-34.5
-12.25,-34.25
-12.25,-34.0
-12.25,-33.75
-12.25,-33.5
-12.5,-54.0
-12.5,-53.75
-12.5,-53.5
-12.5,-53.25
-12.5,-53.0
-12.5,-52.75
-12.5,-52.5
-12.5,-52.25
-12.5,-52.0
-12.5,-51.75
-12.5,-51.5
-12.5,-51.25
-12.5,-51.0
-12.5,-50.75
-12.5,-50.5
-12.5,-50.25
-12.5,-50.0
-12.5,-49.75
-12.5,-49.5
-12.5,-49.25
-12.5,-49.0
-12.5,-48.75
-12.5,-48.5
-12.5,-48.25
-12.5,-48.0
-12.5,-47.75
-12.5,-47.5
-12.5,-47.25
-12.5,-47.0
-12.5,-46.75
-12.5,-46.5
-12.5,-46.25
-12.5,-46.0
-12.5,-45.75
-12.5,-45.5
-12.5,-45.25
-12.5,-45.0
-12.5,-44.75
-12.5,-44.5
-12.5,-44.25
-12.5,-44.0
-12.5,-43.75
-12.5,-43.5
-12.5,-43.25
-12.5,-43.0
-12.5,-42.75
-12.5,-42.5
-12.5,-42.25
-12.5,-42.0
-12.5,-41.75
-12.5,-41.5
-12.5,-41.25
-12.5,-41.0
-12.5,-40.75
-12.5,-40.5
-12.5,-40.25
-12.5,-40.0
-12.5,-39.75
-12.5,-39.5
-12.5,-39.25
-12.5,-39.0
-12.5,-38.75
-12.5,-38.5
-12.5,-38.25
-12.5,-38.0
-12.5,-37.75
-12.5,-37.5
-12.5,-37.25
-12.5,-37.0
-12.5,-36.75
-12.5,-36.5
-12.5,-36.25
-12.5,-36.0
-12.5,-35.75
-12.5,-35.5
-12.5,-35.25
-12.5,-35.0
-12.5,-34.75
-12.5,-34.5
-12.5,-34.25
-12.5,-34.0
-12.5,-33.75
-12.75,-54.0
-12.75,-53.75
-12.75,-53.5
-12.75,-53.25
-12.75,-53.0
-12.75,-52.75
-12.75,-52.5
-12.75,-52.25
-12.75,-52.0
-12.75,-51.75
-12.75,-51.5
-12.75,-51.25
-12.75,-51.0
-12.75,-50.75
-12.75,-50.5
-12.75,-50.25
-12.75,-50.0
-12.75,-49.75
-12.75,-49.5
-12.75,-49.25
-12.75,-49.0
-12.75,-48.75
-12.75,-48.5
-12.75,-48.25
-12.75,-48.0
-12.75,-47.75
-12.75,-47.5
-12.75,-47.25
-12.75,-47.0
-12.75,-46.75
-12.75,-46.5
-12.75,-46.25
-12.75,-46.0
-12.75,-45.75
-12.75,-45.5
-12.75,-45.25
-12.75,-45.0
-12.75,-44.75
-12.75,-44.5
-12.75,-44.25
-12.75,-44.0
-12.75,-43.75
-12.75,-43.5
-12.75,-43.25
-12.75,-43.0
-12.75,-42.75
-12.75,-42.5
-12.75,-42.25
-12.75,-42.0
-12.75,-41.75
-12.75,-41.5
-12.75,-41.25
-12.75,-41.0
-12.75,-40.75
-12.75,-40.5
-12.75,-40.25
-12.75,-40.0
-12.75,-39.75
-12.75,-39.5
-12.75,-39.25
-12.75,-39.0
-12.75,-38.75
-12.75,-38.5
-12.75,-38.25
-12.75,-38.0
-12.75,-37.75
-12.75,-37.5
-12.75,-37.25
-12.75,-37.0
-12.75,-36.75
-12.75,-36.5
-12.75,-36.25
-12.75,-36.0
-12.75,-35.75
-12.75,-35.5
-12.75,-35.25
-12.75,-35.0
-12.75,-34.75
-12.75,-34.5
-12.75,-34.25
-12.75,-34.0
-13.0,-54.0
-13.0,-53.75
-13.0,-53.5
-13.0,-53.25
-13.0,-53.0
-13.0,-52.75
-13.0,-52.5
-13.0,-52.25
-13.0,-52.0
-13.0,-51.75
-13.0,-51.5
-13.0,-51.25
-13.0,-51.0
-13.0,-50.75
-13.0,-50.5
-13.0,-50.25
-13.0,-50.0
-13.0,-49.75
-13.0,-49.5
-13.0,-49.25
-13.0,-49.0
-13.0,-48.75
-13.0,-48.5
-13.0,-48.25
-13.0,-48.0
-13.0,-47.75
-13.0,-47.5
-13.0,-47.25
-13.0,-47.0
-13.0,-46.75
-13.0,-46.5
-13.0,-46.25
-13.0,-46.0
-13.0,-45.75
-13.0,-45.5
-13.0,-45.25
-13.0,-45.0
-13.0,-44.75
-13.0,-44.5
-13.0,-44.25
-13.0,-44.0
-13.0,-43.75
-13.0,-43.5
-13.0,-43.25
-13.0,-43.0
-13.0,-42.75
-13.0,-42.5
-13.0,-42.25
-13.0,-42.0
-13.0,-41.75
-13.0,-41.5
-13.0,-41.25
-13.0,-41.0
-13.0,-40.75
-13.0,-40.5
-13.0,-40.25
-13.0,-40.0
-13.0,-39.75
-13.0,-39.5
-13.0,-39.25
-13.0,-39.0
-13.0,-38.75
-13.0,-38.5
-13.0,-38.25
-13.0,-38.0
-13.0,-37.75
-13.0,-37.5
-13.0,-37.25
-13.0,-37.0
-13.0,-36.75
-13.0,-36.5
-13.0,-36.25
-13.0,-36.0
-13.0,-35.75
-13.0,-35.5
-13.0,-35.25
-13.0,-35.0
-13.0,-34.75
-13.0,-34.5
-13.0,-34.25
-13.25,-54.0
-13.25,-53.75
-13.25,-53.5
-13.25,-53.25
-13.25,-53.0
-13.25,-52.75
-13.25,-52.5
-13.25,-52.25
-13.25,-52.0
-13.25,-51.75
-13.25,-51.5
-13.25,-51.25
-13.25,-51.0
-13.25,-50.75
-13.25,-50.5
-13.25,-50.25
-13.25,-50.0
-13.25,-49.75
-13.25,-49.5
-13.25,-49.25
-13.25,-49.0
-13.25,-48.75
-13.25,-48.5
-13.25,-48.25
-13.25,-48.0
-13.25,-47.75
-13.25,-47.5
-13.25,-47.25
-13.25,-47.0
-13.25,-46.75
-13.25,-46.5
-13.25,-46.25
-13.25,-46.0
-13.25,-45.75
-13.25,-45.5
-13.25,-45.25
-13.25,-45.0
-13.25,-44.75
-13.25,-44.5
-13.25,-44.25
-13.25,-44.0
-13.25,-43.75
-13.25,-43.5
-13.25,-43.25
-13.25,-43.0
-13.25,-42.75
-13.25,-42.5
-13.25,-42.25
-13.25,-42.0
-13.25,-41.75
-13.25,-41.5
-13.25,-41.25
-13.25,-41.0
-13.25,-40.75
-13.25,-40.5
-13.25,-40.25
-13.25,-40.0
-13.25,-39.75
-13.25,-39.5
-13.25,-39.25
-13.25,-39.0
-13.25,-38.75
-13.25,-38.5
-13.25,-38.25
-13.25,-38.0
-13.25,-37.75
-13.25,-37.5
-13.25,-37.25
-13.25,-37.0
-13.25,-36.75
-13.25,-36.5
-13.25,-36.25
-13.25,-36.0
-13.25,-35.75
-13.25,-35.5
-13.25,-35.25
-13.25,-35.0
-13.25,-34.75
-13.25,-34.5
-13.5,-54.0
-13.5,-53.75
-13.5,-53.5
-13.5,-53.25
-13.5,-53.0
-13.5,-52.75
-13.5,-52.5
-13.5,-52.25
-13.5,-52.0
-13.5,-51.75
-13.5,-51.5
-13.5,-51.25
-13.5,-51.0
-13.5,-50.75
-13.5,-50.5
-13.5,-50.25
-13.5,-50.0
-13.5,-49.75
-13.5,-49.5
-13.5,-49.25
-13.5,-49.0
-13.5,-48.75
-13.5,-48.5
-13.5,-48.25
-13.5,-48.0
-13.5,-47.75
-13.5,-47.5
-13.5,-47.25
-13.5,-47.0
-13.5,-46.75
-13.5,-46.5
-13.5,-46.25
-13.5,-46.0
-13.5,-45.75
-13.5,-45.5
-13.5,-45.25
-13.5,-45.0
-13.5,-44.75
-13.5,-44.5
-13.5,-44.25
-13.5,-44.0
-13.5,-43.75
-13.5,-43.5
-13.5,-43.25
-13.5,-43.0
-13.5,-42.75
-13.5,-42.5
-13.5,-42.25
-13.5,-42.0
-13.5,-41.75
-13.5,-41.5
-13.5,-41.25
-13.5,-41.0
-13.5,-40.75
-13.5,-40.5
-13.5,-40.25
-13.5,-40.0
-13.5,-39.75
-13.5,-39.5
-13.5,-39.25
-13.5,-39.0
-13.5,-38.75
-13.5,-38.5
-13.5,-38.25
-13.5,-38.0
-13.5,-37.75
-13.5,-37.5
-13.5,-37.25
-13.5,-37.0
-13.5,-36.75
-13.5,-36.5
-13.5,-36.25
-13.5,-36.0
-13.5,-35.75
-13.5,-35.5
-13.5,-35.25
-13.5,-35.0
-13.5,-34.75
-13.75,-54.0
-13.75,-53.75
-13.75,-53.5
-13.75,-53.25
-13.75,-53.0
-13.75,-52.75
-13.75,-52.5
-13.75,-52.25
-13.75,-52.0
-13.75,-51.75
-13.75,-51.5
-13.75,-51.25
-13.75,-51.0
-13.75,-50.75
-13.75,-50.5
-13.75,-50.25
-13.75,-50.0
-13.75,-49.75
-13.75,-49.5
-13.75,-49.25
-13.75,-49.0
-13.75,-48.75
-13.75,-48.5
-13.75,-48.25
-13.75,-48.0
-13.75,-47.75
-13.75,-47.5
-13.75,-47.25
-13.75,-47.0
-13.75,-46.75
-13.75,-46.5
-13.75,-46.25
-13.75,-46.0
-13.75,-45.75
-13.75,-45.5
-13.75,-45.25
-13.75,-45.0
-13.75,-44.75
-13.75,-44.5
-13.75,-44.25
-13.75,-44.0
-13.75,-43.75
-13.75,-43.5
-13.75,-43.25
-13.75,-43.0
-13.75,-42.75
-13.75,-42.5
-13.75,-42.25
-13.75,-42.0
-13.75,-41.75
-13.75,-41.5
-13.75,-41.25
-13.75,-41.0
-13.75,-40.75
-13.75,-40.5
-13.75,-40.25
-13.75,-40.0
-13.75,-39.75
-13.75,-39.5
-13.75,-39.25
-13.75,-39.0
-13.75,-38.75
-13.75,-38.5
-13.75,-38.25
-13.75,-38.0
-13.75,-37.75
-13.75,-37.5
-13.75,-37.25
-13.75,-37.0
-13.75,-36.75
-13.75,-36.5
-13.75,-36.25
-13.75,-36.0
-13.75,-35.75
-13.75,-35.5
-13.75,-35.25
-13.75,-35.0
-13.75,-34.75
-14.0,-54.0
-14.0,-53.75
-14.0,-53.5
-14.0,-53.25
-14.0,-53.0
-14.0,-52.75
-14.0,-52.5
-14.0,-52.25
-14.0,-52.0
-14.0,-51.75
-14.0,-51.5
-14.0,-51.25
-14.0,-51.0
-14.0,-50.75
-14.0,-50.5
-14.0,-50.25
-14.0,-50.0
-14.0,-49.75
-14.0,-49.5
-14.0,-49.25
-14.0,-49.0
-14.0,-48.75
-14.0,-48.5
-14.0,-48.25
-14.0,-48.0
-14.0,-47.75
-14.0,-47.5
-14.0,-47.25
-14.0,-47.0
-14.0,-46.75
-14.0,-46.5
-14.0,-46.25
-14.0,-46.0
-14.0,-45.75
-14.0,-45.5
-14.0,-45.25
-14.0,-45.0
-14.0,-44.75
-14.0,-44.5
-14.0,-44.25
-14.0,-44.0
-14.0,-43.75
-14.0,-43.5
-14.0,-43.25
-14.0,-43.0
-14.0,-42.75
-14.0,-42.5
-14.0,-42.25
-14.0,-42.0
-14.0,-41.75
-14.0,-41.5
-14.0,-41.25
-14.0,-41.0
-14.0,-40.75
-14.0,-40.5
-14.0,-40.25
-14.0,-40.0
-14.0,-39.75
-14.0,-39.5
-14.0,-39.25
-14.0,-39.0
-14.0,-38.75
-14.0,-38.5
-14.0,-38.25
-14.0,-38.0
-14.0,-37.75
-14.0,-37.5
-14.0,-37.25
-14.0,-37.0
-14.0,-36.75
-14.0,-36.5
-14.0,-36.25
-14.0,-36.0
-14.0,-35.75
-14.0,-35.5
-14.0,-35.25
-14.0,-35.0
-14.25,-54.0
-14.25,-53.75
-14.25,-53.5
-14.25,-53.25
-14.25,-53.0
-14.25,-52.75
-14.25,-52.5
-14.25,-52.25
-14.25,-52.0
-14.25,-51.75
-14.25,-51.5
-14.25,-51.25
-14.25,-51.0
-14.25,-50.75
-14.25,-50.5
-14.25,-50.25
-14.25,-50.0
-14.25,-49.75
-14.25,-49.5
-14.25,-49.25
-14.25,-49.0
-14.25,-48.75
-14.25,-48.5
-14.25,-48.25
-14.25,-48.0
-14.25,-47.75
-14.25,-47.5
-14.25,-47.25
-14.25,-47.0
-14.25,-46.75
-14.25,-46.5
-14.25,-46.25
-14.25,-46.0
-14.25,-45.75
-14.25,-45.5
-14.25,-45.25
-14.25,-45.0
-14.25,-44.75
-14.25,-44.5
-14.25,-44.25
-14.25,-44.0
-14.25,-43.75
-14.25,-43.5
-14.25,-43.25
-14.25,-43.0
-14.25,-42.75
-14.25,-42.5
-14.25,-42.25
-14.25,-42.0
-14.25,-41.75
-14.25,-41.5
-14.25,-41.25
-14.25,-41.0
-14.25,-40.75
-14.25,-40.5
-14.25,-40.25
-14.25,-40.0
-14.25,-39.75
-14.25,-39.5
-14.25,-39.25
-14.25,-39.0
-14.25,-38.75
-14.25,-38.5
-14.25,-38.25
-14.25,-38.0
-14.25,-37.75
-14.25,-37.5
-14.25,-37.25
-14.25,-37.0
-14.25,-36.75
-14.25,-36.5
-14.25,-36.25
-14.25,-36.0
-14.25,-35.75
-14.25,-35.5
-14.25,-35.25
-14.5,-54.0
-14.5,-53.75
-14.5,-53.5
-14.5,-53.25
-14.5,-53.0
-14.5,-52.75
-14.5,-52.5
-14.5,-52.25
-14.5,-52.0
-14.5,-51.75
-14.5,-51.5
-14.5,-51.25
-14.5,-51.0
-14.5,-50.75
-14.5,-50.5
-14.5,-50.25
-14.5,-50.0
-14.5,-49.75
-14.5,-49.5
-14.5,-49.25
-14.5,-49.0
-14.5,-48.75
-14.5,-48.5
-14.5,-48.25
-14.5,-48.0
-14.5,-47.75
-14.5,-47.5
-14.5,-47.25
-14.5,-47.0
-14.5,-46.75
-14.5,-46.5
-14.5,-46.25
-14.5,-46.0
-14.5,-45.75
-14.5,-45.5
-14.5,-45.25
-14.5,-45.0
-14.5,-44.75
-14.5,-44.5
-14.5,-44.25
-14.5,-44.0
-14.5,-43.75
-14.5,-43.5
-14.5,-43.25
-14.5,-43.0
-14.5,-42.75
-14.5,-42.5
-14.5,-42.25
-14.5,-42.0
-14.5,-41.75
-14.5,-41.5
-14.5,-41.25
-14.5,-41.0
-14.5,-40.75
-14.5,-40.5
-14.5,-40.25
-14.5,-40.0
-14.5,-39.75
-14.5,-39.5
-14.5,-39.25
-14.5,-39.0
-14.5,-38.75
-14.5,-38.5
-14.5,-38.25
-14.5,-38.0
-14.5,-37.75
-14.5,-37.5
-14.5,-37.25
-14.5,-37.0
-14.5,-36.75
-14.5,-36.5
-14.5,-36.25
-14.5,-36.0
-14.5,-35.75
-14.5,-35.5
-14.5,-35.25
-14.75,-54.0
-14.75,-53.75
-14.75,-53.5
-14.75,-53.25
-14.75,-53.0
-14.75,-52.75
-14.75,-52.5
-14.75,-52.25
-14.75,-52.0
-14.75,-51.75
-14.75,-51.5
-14.75,-51.25
-14.75,-51.0
-14.75,-50.75
-14.75,-50.5
-14.75,-50.25
-14.75,-50.0
-14.75,-49.75
-14.75,-49.5
-14.75,-49.25
-14.75,-49.0
-14.75,-48.75
-14.75,-48.5
-14.75,-48.25
-14.75,-48.0
-14.75,-47.75
-14.75,-47.5
-14.75,-47.25
-14.75,-47.0
-14.75,-46.75
-14.75,-46.5
-14.75,-46.25
-14.75,-46.0
-14.75,-45.75
-14.75,-45.5
-14.75,-45.25
-14.75,-45.0
-14.75,-44.75
-14.75,-44.5
-14.75,-44.25
-14.75,-44.0
-14.75,-43.75
-14.75,-43.5
-14.75,-43.25
-14.75,-43.0
-14.75,-42.75
-14.75,-42.5
-14.75,-42.25
-14.75,-42.0
-14.75,-41.75
-14.75,-41.5
-14.75,-41.25
-14.75,-41.0
-14.75,-40.75
-14.75,-40.5
-14.75,-40.25
-14.75,-40.0
-14.75,-39.75
-14.75,-39.5
-14.75,-39.25
-14.75,-39.0
-14.75,-38.75
-14.75,-38.5
-14.75,-38.25
-14.75,-38.0
-14.75,-37.75
-14.75,-37.5
-14.75,-37.25
-14.75,-37.0
-14.75,-36.75
-14.75,-36.5
-14.75,-36.25
-14.75,-36.0
-14.75,-35.75
-14.75,-35.5
-15.0,-54.0
-15.0,-53.75
-15.0,-53.5
-15.0,-53.25
-15.0,-53.0
-15.0,-52.75
-15.0,-52.5
-15.0,-52.25
-15.0,-52.0
-15.0,-51.75
-15.0,-51.5
-15.0,-51.25
-15.0,-51.0
-15.0,-50.75
-15.0,-50.5
-15.0,-50.25
-15.0,-50.0
-15.0,-49.75
-15.0,-49.5
-15.0,-49.25
-15.0,-49.0
-15.0,-48.75
-15.0,-48.5
-15.0,-48.25
-15.0,-48.0
-15.0,-47.75
-15.0,-47.5
-15.0,-47.25
-15.0,-47.0
-15.0,-46.75
-15.0,-46.5
-15.0,-46.25
-15.0,-46.0
-15.0,-45.75
-15.0,-45.5
-15.0,-45.25
-15.0,-45.0
-15.0,-44.75
-15.0,-44.5
-15.0,-44.25
-15.0,-44.0
-15.0,-43.75
-15.0,-43.5
-15.0,-43.25
-15.0,-43.0
-15.0,-42.75
-15.0,-42.5
-15.0,-42.25
-15.0,-42.0
-15.0,-41.75
-15.0,-41.5
-15.0,-41.25
-15.0,-41.0
-15.0,-40.75
-15.0,-40.5
-15.0,-40.25
-15.0,-40.0
-15.0,-39.75
-15.0,-39.5
-15.0,-39.25
-15.0,-39.0
-15.0,-38.75
-15.0,-38.5
-15.0,-38.25
-15.0,-38.0
-15.0,-37.75
-15.0,-37.5
-15.0,-37.25
-15.0,-37.0
-15.0,-36.75
-15.0,-36.5
-15.0,-36.25
-15.0,-36.0
-15.0,-35.75
-15.25,-54.0
-15.25,-53.75
-15.25,-53.5
-15.25,-53.25
-15.25,-53.0
-15.25,-52.75
-15.25,-52.5
-15.25,-52.25
-15.25,-52.0
-15.25,-51.75
-15.25,-51.5
-15.25,-51.25
-15.25,-51.0
-15.25,-50.75
-15.25,-50.5
-15.25,-50.25
-15.25,-50.0
-15.25,-49.75
-15.25,-49.5
-15.25,-49.25
-15.25,-49.0
-15.25,-48.75
-15.25,-48.5
-15.25,-48.25
-15.25,-48.0
-15.25,-47.75
-15.25,-47.5
-15.25,-47.25
-15.25,-47.0
-15.25,-46.75
-15.25,-46.5
-15.25,-46.25
-15.25,-46.0
-15.25,-45.75
-15.25,-45.5
-15.25,-45.25
-15.25,-45.0
-15.25,-44.75
-15.25,-44.5
-15.25,-44.25
-15.25,-44.0
-15.25,-43.75
-15.25,-43.5
-15.25,-43.25
-15.25,-43.0
-15.25,-42.75
-15.25,-42.5
-15.25,-42.25
-15.25,-42.0
-15.25,-41.75
-15.25,-41.5
-15.25,-41.25
-15.25,-41.0
-15.25,-40.75
-15.25,-40.5
-15.25,-40.25
-15.25,-40.0
-15.25,-39.75
-15.25,-39.5
-15.25,-39.25
-15.25,-39.0
-15.25,-38.75
-15.25,-38.5
-15.25,-38.25
-15.25,-38.0
-15.25,-37.75
-15.25,-37.5
-15.25,-37.25
-15.25,-37.0
-15.25,-36.75
-15.25,-36.5
-15.25,-36.25
-15.25,-36.0
-15.25,-35.75
-15.25,-35.5
-15.5,-54.0
-15.5,-53.75
-15.5,-53.5
-15.5,-53.25
-15.5,-53.0
-15.5,-52.75
-15.5,-52.5
-15.5,-52.25
-15.5,-52.0
-15.5,-51.75
-15.5,-51.5
-15.5,-51.25
-15.5,-51.0
-15.5,-50.75
-15.5,-50.5
-15.5,-50.25
-15.5,-50.0
-15.5,-49.75
-15.5,-49.5
-15.5,-49.25
-15.5,-49.0
-15.5,-48.75
-15.5,-48.5
-15.5,-48.25
-15.5,-48.0
-15.5,-47.75
-15.5,-47.5
-15.5,-47.25
-15.5,-47.0
-15.5,-46.75
-15.5,-46.5
-15.5,-46.25
-15.5,-46.0
-15.5,-45.75
-15.5,-45.5
-15.5,-45.25
-15.5,-45.0
-15.5,-44.75
-15.5,-44.5
-15.5,-44.25
-15.5,-44.0
-15.5,-43.75
-15.5,-43.5
-15.5,-43.25
-15.5,-43.0
-15.5,-42.75
-15.5,-42.5
-15.5,-42.25
-15.5,-42.0
-15.5,-41.75
-15.5,-41.5
-15.5,-41.25
-15.5,-41.0
-15.5,-40.75
-15.5,-40.5
-15.5,-40.25
-15.5,-40.0
-15.5,-39.75
-15.5,-39.5
-15.5,-39.25
-15.5,-39.0
-15.5,-38.75
-15.5,-38.5
-15.5,-38.25
-15.5,-38.0
-15.5,-37.75
-15.5,-37.5
-15.5,-37.25
-15.5,-37.0
-15.5,-36.75
-15.5,-36.5
-15.5,-36.25
-15.5,-36.0
-15.5,-35.75
-15.5,-35.5
-15.75,-54.0
-15.75,-53.75
-15.75,-53.5
-15.75,-53.25
-15.75,-53.0
-15.75,-52.75
-15.75,-52.5
-15.75,-52.25
-15.75,-52.0
-15.75,-51.75
-15.75,-51.5
-15.75,-51.25
-15.75,-51.0
-15.75,-50.75
-15.75,-50.5
-15.75,-50.25
-15.75,-50.0
-15.75,-49.75
-15.75,-49.5
-15.75,-49.25
-15.75,-49.0
-15.75,-48.75
-15.75,-48.5
-15.75,-48.25
-15.75,-48.0
-15.75,-47.75
-15.75,-47.5
-15.75,-47.25
-15.75,-47.0
-15.75,-46.75
-15.75,-46.5
-15.75,-46.25
-15.75,-46.0
-15.75,-45.75
-15.75,-45.5
-15.75,-45.25
-15.75,-45.0
-15.75,-44.75
-15.75,-44.5
-15.75,-44.25
-15.75,-44.0
-15.75,-43.75
-15.75,-43.5
-15.75,-43.25
-15.75,-43.0
-15.75,-42.75
-15.75,-42.5
-15.75,-42.25
-15.75,-42.0
-15.75,-41.75
-15.75,-41.5
-15.75,-41.25
-15.75,-41.0
-15.75,-40.75
-15.75,-40.5
-15.75,-40.25
-15.75,-40.0
-15.75,-39.75
-15.75,-39.5
-15.75,-39.25
-15.75,-39.0
-15.75,-38.75
-15.75,-38.5
-15.75,-38.25
-15.75,-38.0
-15.75,-37.75
-15.75,-37.5
-15.75,-37.25
-15.75,-37.0
-15.75,-36.75
-15.75,-36.5
-15.75,-36.25
-15.75,-36.0
-15.75,-35.75
-15.75,-35.5
-16.0,-54.0
-16.0,-53.75
-16.0,-53.5
-16.0,-53.25
-16.0,-53.0
-16.0,-52.75
-16.0,-52.5
-16.0,-52.25
-16.0,-52.0
-16.0,-51.75
-16.0,-51.5
-16.0,-51.25
-16.0,-51.0
-16.0,-50.75
-16.0,-50.5
-16.0,-50.25
-16.0,-50.0
-16.0,-49.75
-16.0,-49.5
-16.0,-49.25
-16.0,-49.0
-16.0,-48.75
-16.0,-48.5
-16.0,-48.25
-16.0,-48.0
-16.0,-47.75
-16.0,-47.5
-16.0,-47.25
-16.0,-47.0
-16.0,-46.75
-16.0,-46.5
-16.0,-46.25
-16.0,-46.0
-16.0,-45.75
-16.0,-45.5
-16.0,-45.25
-16.0,-45.0
-16.0,-44.75
-16.0,-44.5
-16.0,-44.25
-16.0,-44.0
-16.0,-43.75
-16.0,-43.5
-16.0,-43.25
-16.0,-43.0
-16.0,-42.75
-16.0,-42.5
-16.0,-42.25
-16.0,-42.0
-16.0,-41.75
-16.0,-41.5
-16.0,-41.25
-16.0,-41.0
-16.0,-40.75
-16.0,-40.5
-16.0,-40.25
-16.0,-40.0
-16.0,-39.75
-16.0,-39.5
-16.0,-39.25
-16.0,-39.0
-16.0,-38.75
-16.0,-38.5
-16.0,-38.25
-16.0,-38.0
-16.0,-37.75
-16.0,-37.5
-16.0,-37.25
-16.0,-37.0
-16.0,-36.75
-16.0,-36.5
-16.0,-36.25
-16.0,-36.0
-16.0,-35.75
-16.0,-35.5
-16.25,-54.0
-16.25,-53.75
-16.25,-53.5
-16.25,-53.25
-16.25,-53.0
-16.25,-52.75
-16.25,-52.5
-16.25,-52.25
-16.25,-52.0
-16.25,-51.75
-16.25,-51.5
-16.25,-51.25
-16.25,-51.0
-16.25,-50.75
-16.25,-50.5
-16.25,-50.25
-16.25,-50.0
-16.25,-49.75
-16.25,-49.5
-16.25,-49.25
-16.25,-49.0
-16.25,-48.75
-16.25,-48.5
-16.25,-48.25
-16.25,-48.0
-16.25,-47.75
-16.25,-47.5
-16.25,-47.25
-16.25,-47.0
-16.25,-46.75
-16.25,-46.5
-16.25,-46.25
-16.25,-46.0
-16.25,-45.75
-16.25,-45.5
-16.25,-45.25
-16.25,-45.0
-16.25,-44.75
-16.25,-44.5
-16.25,-44.25
-16.25,-44.0
-16.25,-43.75
-16.25,-43.5
-16.25,-43.25
-16.25,-43.0
-16.25,-42.75
-16.25,-42.5
-16.25,-42.25
-16.25,-42.0
-16.25,-41.75
-16.25,-41.5
-16.25,-41.25
-16.25,-41.0
-16.25,-40.75
-16.25,-40.5
-16.25,-40.25
-16.25,-40.0
-16.25,-39.75
-16.25,-39.5
-16.25,-39.25
-16.25,-39.0
-16.25,-38.75
-16.25,-38.5
-16.25,-38.25
-16.25,-38.0
-16.25,-37.75
-16.25,-37.5
-16.25,-37.25
-16.25,-37.0
-16.25,-36.75
-16.25,-36.5
-16.25,-36.25
-16.25,-36.0
-16.25,-35.75
-16.25,-35.5
-16.5,-54.0
-16.5,-53.75
-16.5,-53.5
-16.5,-53.25
-16.5,-53.0
-16.5,-52.75
-16.5,-52.5
-16.5,-52.25
-16.5,-52.0
-16.5,-51.75
-16.5,-51.5
-16.5,-51.25
-16.5,-51.0
-16.5,-50.75
-16.5,-50.5
-16.5,-50.25
-16.5,-50.0
-16.5,-49.75
-16.5,-49.5
-16.5,-49.25
-16.5,-49.0
-16.5,-48.75
-16.5,-48.5
-16.5,-48.25
-16.5,-48.0
-16.5,-47.75
-16.5,-47.5
-16.5,-47.25
-16.5,-47.0
-16.5,-46.75
-16.5,-46.5
-16.5,-46.25
-16.5,-46.0
-16.5,-45.75
-16.5,-45.5
-16.5,-45.25
-16.5,-45.0
-16.5,-44.75
-16.5,-44.5
-16.5,-44.25
-16.5,-44.0
-16.5,-43.75
-16.5,-43.5
-16.5,-43.25
-16.5,-43.0
-16.5,-42.75
-16.5,-42.5
-16.5,-42.25
-16.5,-42.0
-16.5,-41.75
-16.5,-41.5
-16.5,-41.25
-16.5,-41.0
-16.5,-40.75
-16.5,-40.5
-16.5,-40.25
-16.5,-40.0
-16.5,-39.75
-16.5,-39.5
-16.5,-39.25
-16.5,-39.0
-16.5,-38.75
-16.5,-38.5
-16.5,-38.25
-16.5,-38.0
-16.5,-37.75
-16.5,-37.5
-16.5,-37.25
-16.5,-37.0
-16.5,-36.75
-16.5,-36.5
-16.5,-36.25
-16.5,-36.0
-16.5,-35.75
-16.5,-35.5
-16.75,-54.0
-16.75,-53.75
-16.75,-53.5
-16.75,-53.25
-16.75,-53.0
-16.75,-52.75
-16.75,-52.5
-16.75,-52.25
-16.75,-52.0
-16.75,-51.75
-16.75,-51.5
-16.75,-51.25
-16.75,-51.0
-16.75,-50.75
-16.75,-50.5
-16.75,-50.25
-16.75,-50.0
-16.75,-49.75
-16.75,-49.5
-16.75,-49.25
-16.75,-49.0
-16.75,-48.75
-16.75,-48.5
-16.75,-48.25
-16.75,-48.0
-16.75,-47.75
-16.75,-47.5
-16.75,-47.25
-16.75,-47.0
-16.75,-46.75
-16.75,-46.5
-16.75,-46.25
-16.75,-46.0
-16.75,-45.75
-16.75,-45.5
-16.75,-45.25
